region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction,repair,with_furniture,windows_type
msk,"Москва, Флотская улица, 7к2",39000000,148.0,25.0,100.0,3,8,28,2017,empty,empty,monolith,underground,empty,3,37.497414,55.853259,3,1,"Речной вокзал,Водный стадион,Беломорская","19,3,4","walk,transport,transport","Ховрино,САО",1,1,empty,empty,empty
msk,"Москва, Мантулинская, 9к4",72500000,67.0,12.0,31.0,2,16,20,empty,empty,empty,monolithBrick,underground,empty,empty,37.543434,55.755186,1,empty,"Деловой центр,Выставочная","13,20","walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Дмитровка Большая ул., 20с2",89000000,189.0,22.0,127.0,6,3,5,empty,empty,empty,brick,open,empty,empty,37.613746,55.763047,2,empty,"Пушкинская,Чеховская,Охотный ряд","6,6,10","walk,walk,walk","Тверской,ЦАО",0,1,empty,empty,empty
msk,"Москва, Нижние Мнёвники, 10",100000000,149.0,20.0,92.0,4,5,8,empty,empty,empty,monolith,underground,empty,1,37.45243436735612,55.752140123958554,0,0,Пионерская,9,transport,"Хорошево-Мневники,СЗАО",empty,1,empty,empty,empty
msk,"Россия, Москва, Климентовский переулок, 2",107000000,146.0,empty,empty,3,4,9,2005,empty,empty,block,underground,empty,empty,37.631236,55.74108,1,1,"Новокузнецкая,Третьяковская,Павелецкая","3,5,15","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, жилой комплекс Виктори Парк Резиденсез, 3к8",106500000,102.0,20.0,70.0,3,6,12,empty,empty,2023,monolith,underground,fine,1,37.5158990707,55.7314038591,1,1,"Парк Победы,Багратионовская,Кутузовская","12,7,7","walk,transport,transport","Дорогомилово,ЗАО",0,1,empty,empty,empty
msk,"Москва, Береговая, 8с1",135000000,234.0,20.4,120.0,4,5,5,empty,empty,empty,monolithBrick,underground,empty,empty,37.468793,55.832682,2,empty,,,,"Покровское-Стрешнево,СЗАО",0,1,empty,empty,empty
msk,"Россия, Москва, Малый Козихинский переулок, 7",138917699,91.0,empty,empty,2,5,8,2004,empty,empty,monolith,empty,empty,1,37.595842,55.764577,2,empty,"Пушкинская,Тверская,Маяковская","7,8,9","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Сергея Макеева, 9к3",145000000,146.0,13.0,85.0,4,6,17,empty,empty,empty,monolithBrick,underground,empty,empty,37.550064,55.7621,1,empty,"Улица 1905 года,Краснопресненская,Выставочная","12,5,5","walk,transport,transport","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, 1-й Красногвардейский проезд, 22 стр.2",145000000,146.0,30.0,12.0,3,67,79,2019,empty,empty,monolith,underground,empty,empty,37.535332,55.751584,empty,empty,"Деловой центр,Международная","5,6","walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Береговая ул., 8, корп. 1",156750000,284.0,25.0,231.0,6,1,5,2002,empty,empty,monolithBrick,underground,empty,0,37.468793,55.832682,1,0,"Балтийская,Водный стадион,Сокол","11,13,15","transport,transport,transport","Покровское-Стрешнево,СЗАО",empty,1,empty,empty,empty
msk,"Москва, Большая Полянка, 44",183000000,158.0,24.0,109.2,4,5,7,empty,empty,empty,monolithBrick,underground,empty,empty,37.619522,55.73255,1,empty,"Октябрьская,Добрынинская","8,8","walk,walk","Якиманка,ЦАО",0,1,empty,empty,empty
msk,"Россия, г Москва, Пресненская наб, д 8 стр 1",199000000,184.0,23.0,110.0,3,47,95,empty,empty,empty,monolith,underground,empty,empty,37.539078,55.747115,4,2,"Деловой центр,Международная,Выставочная","1,1,1","transport,transport,transport","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Молочный пер., 11",200000000,116.5,16.0,63.0,3,2,4,1998,empty,empty,monolithBrick,underground,empty,1,37.600415,55.738601,1,0,"Парк Культуры,Кропоткинская","8,11","walk,walk","Хамовники,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Москва, Береговая ул, 8к1",200000000,316.0,22.2,empty,5,5,5,2002,empty,empty,monolith,empty,empty,1,37.468793,55.832682,1,0,Стрешнево,7,transport,"Покровское-Стрешнево,СЗАО",empty,1,empty,empty,empty
msk,"Россия, г. Москва, Спиридоньевский пер., д. 12/9",212081021,161.0,empty,empty,4,2,5,empty,empty,empty,empty,empty,empty,empty,37.596183,55.762895,empty,empty,"Пушкинская,Тверская,Маяковская","9,9,11","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва, Потаповский переулок, д. 6",215000000,130.0,20.0,empty,3,4,4,empty,empty,empty,monolithBrick,underground,empty,empty,37.640354,55.761208,empty,empty,"Чистые пруды,Тургеневская,Сретенский бульвар","6,7,9","walk,walk,walk","Басманный,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Москва, Береговая ул, 6",290000000,420.0,20.0,empty,6,1,7,2003,empty,empty,monolith,empty,empty,1,37.470904,55.831383,empty,empty,Балтийская,11,transport,"Покровское-Стрешнево,СЗАО",empty,1,empty,empty,empty
msk,"Москва, Смоленский бульвар, 24к3",294000000,271.7,empty,empty,5,6,7,2011,empty,empty,monolith,underground,empty,empty,37.585763,55.742853,2,empty,"Смоленская,Парк Культуры,Кропоткинская","8,14,16","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Москва, Саввинская наб, 13",380000000,257.1,20.0,empty,5,8,9,2021,empty,empty,monolithBrick,empty,empty,empty,37.567267,55.73554,1,0,Спортивная,4,transport,"Хамовники,ЦАО",empty,1,empty,empty,empty
msk,"Россия, Москва г., Вороновское пос., поселок ЛМС, Центральный микрорайон, 13",5500000,30.2,6.2,17.4,1,1,5,empty,empty,empty,panel,empty,empty,empty,37.175988,55.315898,empty,empty,"Коммунарка,Тёплый Стан,Подольск","30,30,35","transport,transport,transport","Вороновское,ТАО (Троицкий)",0,1,empty,empty,empty
msk,"Россия, Москва г., Первомайское пос., поселок Птичное, улица Лесная, 82",5950000,33.7,6.0,17.0,1,2,5,empty,empty,empty,brick,empty,empty,1,37.215424,55.523983,empty,empty,Крёкшино,15,transport,"Новая Москва,Первомайское,ТАО (Троицкий)",0,1,empty,empty,empty
msk,"Россия, Москва г., Щаповское пос., поселок дома отдыха ""Пахра"", 5",6000000,44.3,7.0,32.0,2,4,5,empty,empty,empty,panel,empty,empty,1,37.365631,55.432301,empty,empty,"Саларьево,Тёплый Стан,Аннино","45,55,55","transport,transport,transport","Щаповское,ТАО (Троицкий)",0,1,empty,empty,empty
msk,"Россия, Москва г., Филимонковское пос., улица Усадебный Парк, д.1",7900000,33.7,11.0,12.0,1,3,9,empty,empty,empty,monolithBrick,empty,empty,1,37.287388,55.568807,1,1,Филатов Луг,14,transport,"Филимонковское,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Молостовых, 6к.3",8200000,32.6,6.0,19.0,1,4,9,empty,empty,empty,panel,empty,empty,1,37.82838,55.76364,1,empty,Новогиреево,4,transport,"Ивановское,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., Сосенское пос., улица Александры Монаховой, 90 к 4",9250000,40.2,10.8,19.9,1,2,17,empty,empty,empty,monolith,empty,empty,empty,37.479771,55.542981,2,1,,,,"Сосенское,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Донецкая, 19",9380000,39.0,8.6,20.9,1,9,12,empty,empty,empty,panel,empty,empty,empty,37.716091,55.648717,2,empty,"Курьяново,Марьино","13,5","walk,transport","Марьино,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Клязьминская, 4",9400000,34.9,9.4,20.0,1,8,12,empty,empty,empty,panel,empty,empty,empty,37.520186,55.883671,2,empty,"Яхромская,Лианозово","5,5","transport,transport","Дмитровский,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Изюмская, 49к4",9500000,38.3,9.0,empty,1,2,14,empty,empty,empty,panel,empty,empty,empty,37.567554,55.544601,1,empty,"Бутово,Улица Скобелевская","5,13","walk,walk","Южное Бутово,ЮЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица 1-я Вольская, 10",9500000,37.8,9.0,16.8,1,5,12,empty,empty,empty,panel,empty,empty,empty,37.917331,55.682808,1,1,"Люберцы,Некрасовка","15,6","walk,transport","Некрасовка,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Лескова, 17",9700000,36.0,8.0,19.2,1,9,16,empty,empty,empty,panel,empty,empty,1,37.612739,55.89607,1,1,Алтуфьево,20,walk,"Бибирево,СВАО",0,1,empty,empty,empty
msk,"г Москва, г Москва, ул Грайвороновская, 6стр1",9990000,28.7,5.2,17.4,1,2,2,2023,empty,empty,brick,ground,empty,0,37.727616,55.718507,0,0,Текстильщики,16,walk,"Текстильщики,ЮВАО",1,1,empty,empty,empty
msk,"Россия, Москва г., улица 50 лет Октября, 1к1",9950000,37.0,6.2,23.0,2,2,9,empty,empty,empty,block,empty,empty,empty,37.415092,55.647452,2,empty,"Говорово,Солнцево","3,3","transport,transport","Солнцево,ЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Белозерская, 17",10300000,37.5,8.5,19.1,1,13,16,empty,empty,empty,panel,empty,empty,1,37.618569,55.896216,1,1,Алтуфьево,6,transport,"Бибирево,СВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Зарайская, 35",10300000,42.8,7.4,25.7,2,1,9,empty,empty,empty,block,empty,empty,empty,37.771867,55.730233,1,empty,"Плющево,Чухлинка","3,8","walk,walk","Рязанский,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., Сосенское пос., бульвар Скандинавский, 9",10350000,43.6,19.8,13.9,1,4,15,empty,empty,empty,monolith,empty,empty,empty,37.503307,55.563783,empty,1,"Коммунарка,Тёплый Стан","9,12","transport,transport","Сосенское,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Вилиса Лациса, 11 кор3",10490000,35.0,6.0,20.0,1,8,9,empty,empty,empty,panel,empty,empty,empty,37.42792,55.861767,1,empty,Планерная,9,walk,"Северное Тушино,СЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица 2-я Пугачевская, 9 к.1",10500000,35.2,9.7,20.1,1,6,12,empty,empty,empty,panel,empty,empty,1,37.730185,55.793986,2,empty,"Преображенская площадь,Измайлово,Черкизовская","13,17,19","walk,walk,walk","Преображенское,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., проспект Волгоградский, 1с.1",10600000,26.8,6.0,14.0,1,6,13,empty,empty,empty,panel,empty,empty,empty,37.671112,55.733462,2,empty,"Пролетарская,Крестьянская застава,Марксистская","4,7,16","walk,walk,walk","Таганский,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Плеханова, 26к4",10700000,38.7,8.5,20.9,1,3,9,empty,empty,empty,panel,empty,empty,empty,37.76804,55.740426,1,1,Перово,4,transport,"Перово,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Венёвская, 9",11000000,38.0,9.0,19.0,1,9,17,empty,empty,empty,panel,empty,empty,empty,37.547441,55.545284,empty,empty,"Улица Скобелевская,Бульвар Адмирала Ушакова","5,5","walk,walk","Южное Бутово,ЮЗАО",0,1,empty,empty,empty
msk,"Россия, Москва, улица Куусинена, 6к7",11200000,29.7,6.0,16.0,1,4,5,1958,empty,empty,brick,ground,empty,1,37.517967,55.781575,0,0,"Полежаевская,Хорошёвская,Хорошёво","7,7,13","walk,walk,walk","Хорошевский,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Онежская, 35, корпус 1",11300000,29.7,5.3,17.5,1,3,5,empty,empty,empty,brick,empty,empty,1,37.511203,55.855229,empty,empty,Водный стадион,5,transport,"Головинский,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Медиков, 22к3",11500000,45.0,6.0,30.0,2,2,12,empty,empty,empty,block,empty,empty,1,37.677822,55.631422,2,empty,"Кантемировская,Царицыно","18,3","walk,transport","Царицыно,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Михайлова, 22К1",11800000,51.4,8.0,25.3,1,4,5,empty,empty,empty,brick,empty,empty,1,37.769325,55.726482,empty,empty,"Стахановская,Окская,Рязанский проспект","15,16,4","walk,walk,transport","Рязанский,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., шоссе Варшавское, 158к2",12000000,38.0,9.0,18.0,1,8,17,empty,empty,empty,panel,empty,empty,1,37.595707,55.58383,1,1,Аннино,1,walk,"Чертаново Южное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Братеевская, 21",12000000,37.9,9.0,18.9,1,12,17,empty,empty,empty,panel,empty,empty,empty,37.752724,55.631519,1,1,Алма-Атинская,12,walk,"Братеево,ЮАО",0,1,empty,empty,empty
msk,"Россия, Центральный федеральный округ, г. Москва, ул. Хлобыстова,  д. 16к1",12000000,45.6,6.0,28.5,2,4,12,empty,empty,empty,empty,empty,empty,1,37.807782,55.717898,empty,empty,,,,"Выхино-Жулебино,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва, 15-я Парковая улица, 1/123к2",12100000,38.0,empty,empty,2,6,9,1963,empty,empty,block,ground,empty,1,37.819029,55.789284,1,empty,"Первомайская,Измайловская,Щёлковская","19,5,5","walk,transport,transport","Восточное Измайлово,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Балтийская, 10, корп. 1",12300000,41.0,6.0,25.0,2,1,5,empty,empty,empty,brick,empty,empty,empty,37.516018,55.810891,empty,empty,"Сокол,Красный Балтиец","10,13","walk,walk","Аэропорт,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица 15-я Парковая, 46к3",12300000,44.6,6.0,28.0,2,5,5,empty,empty,empty,panel,empty,empty,1,37.820663,55.807865,empty,empty,"Щёлковская,Первомайская","18,4","walk,transport","Северное Измайлово,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Трехгорный Вал, 1",12500000,34.4,10.0,19.3,1,1,12,empty,empty,empty,block,empty,empty,empty,37.559775,55.757197,1,empty,"Улица 1905 года,Краснопресненская,Баррикадная","9,18,4","walk,walk,transport","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Лебедянская, 28к1",12600000,52.1,9.0,30.0,2,11,12,empty,empty,empty,panel,empty,empty,empty,37.69039,55.585041,1,empty,Царицыно,8,transport,"Бирюлево Восточное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Красных Зорь, 49",12500000,40.0,5.8,23.7,2,10,12,empty,empty,empty,panel,empty,empty,1,37.42792,55.723743999999996,1,empty,Кунцевская,4,transport,"Можайский,ЗАО",0,1,empty,empty,empty
msk,"Россия, Центральный федеральный округ, г. Москва, 2-я Владимирская, 29",12500000,45.2,6.0,28.0,2,10,14,empty,empty,empty,empty,empty,empty,1,37.784937,55.755707,empty,empty,,,,"Перово,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Кировоградская, 30",12700000,38.6,11.0,20.1,1,15,22,empty,empty,empty,panel,empty,empty,empty,37.601115,55.607875,2,1,Пражская,6,walk,"Чертаново Центральное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Дубнинская, 24к2",12800000,52.3,8.5,30.6,2,7,12,empty,empty,empty,panel,empty,empty,empty,37.561446,55.87392,1,1,"Яхромская,Селигерская,Верхние Лихоборы","15,4,5","walk,transport,transport","Восточное Дегунино,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., проезд Харьковский, 9к2",12950000,53.5,11.2,30.6,2,16,17,empty,empty,empty,panel,empty,empty,1,37.64206,55.591447,1,1,"Пражская,Покровское","8,8","transport,transport","Бирюлево Западное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва, 3-й Дорожный проезд, 1",12950000,39.9,8.5,empty,1,19,22,1983,empty,empty,panel,ground,empty,0,37.610404,55.602947,2,2,"Улица Академика Янгеля,Пражская,Покровское","12,16,19","walk,walk,walk","Чертаново Южное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., город Троицк, улица Текстильщиков, 3, к.1",13000000,76.0,10.5,45.0,3,7,17,empty,empty,empty,monolithBrick,empty,empty,empty,37.309836,55.490794,1,1,"Тёплый Стан,Ольховая","26,27","transport,transport","Троицк,ТАО (Троицкий)",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Белозерская, 11б",13000000,58.7,6.1,43.1,3,5,9,empty,empty,empty,panel,empty,empty,empty,37.616935,55.898639,1,empty,Бибирево,6,transport,"Бибирево,СВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Академика Глушко, 14к1",13700000,52.0,9.0,32.0,2,5,12,empty,empty,empty,panel,empty,empty,empty,37.564123,55.565646,2,empty,"Улица Старокачаловская,Бульвар Дмитрия Донского","12,13","walk,walk","Северное Бутово,ЮЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Академика Варги, 8",13700000,49.9,6.3,empty,2,12,12,empty,empty,empty,panel,empty,empty,1,37.475019,55.630858,2,empty,"Тёплый Стан,Тропарёво","6,7","transport,transport","Теплый Стан,ЮЗАО",0,1,empty,empty,empty
msk,"Москва, Автозаводская улица, 23К7",13990000,30.0,empty,empty,4,2,4,2017,empty,empty,monolith,empty,empty,empty,37.640066,55.703773,empty,empty,"ЗИЛ,Автозаводская,Тульская","11,14,17","walk,walk,walk","Даниловский,ЮАО",1,1,empty,empty,empty
msk,"Россия, Москва г., улица Нижняя Хохловка, 8",14300000,43.5,10.0,25.5,1,11,24,empty,empty,empty,monolithBrick,empty,empty,1,37.71689,55.729346,2,1,"Нижегородская,Новохохловская","17,4","walk,transport","Нижегородский,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Центральный федеральный округ, г. Москва, Нижегородская ул., 74",14350000,38.6,10.3,20.9,1,11,12,empty,empty,empty,empty,empty,empty,0,37.712399,55.732671,empty,empty,,,,"Нижегородский,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., Сосенское пос., поселок Коммунарка, улица Лазурная, 6",14500000,61.0,13.0,34.0,2,11,17,empty,empty,empty,monolith,empty,empty,empty,37.471911,55.56924,1,1,"Коммунарка,Ольховая","19,8","walk,transport","Сосенское,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Москва, улица Намёткина",14553000,46.2,4.2,37.0,2,4,29,empty,0,2025,monolith,underground,without,empty,37.5534243756708,55.6619808387662,34,empty,"Новые Черёмушки,Калужская,Зюзино","11,15,16","walk,walk,walk","Черемушки,ЮЗАО",1,0,empty,empty,empty
msk,"Россия, Москва г., улица Грайвороновская, 17",14700000,52.0,10.0,29.0,2,12,16,empty,empty,empty,panel,empty,empty,empty,37.736393,55.720626,1,1,"Текстильщики,Нижегородская,Стахановская","16,19,20","walk,walk,walk","Текстильщики,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., проезд Валдайский, д. 10 корп 1",14900000,46.3,10.0,20.6,1,25,25,empty,empty,empty,monolith,empty,empty,empty,37.467365,55.867066,2,2,"Беломорская,Речной вокзал","9,4","walk,transport","Левобережный,САО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Вавилова, 8",15400000,39.4,6.0,empty,2,9,16,empty,empty,empty,block,empty,empty,empty,37.585727,55.706168,empty,empty,"Ленинский проспект,Площадь Гагарина","2,2","walk,walk","Гагаринский,ЮЗАО",0,1,empty,empty,empty
msk,"Россия, Москва, улица Шумкина, 15",15490000,35.0,6.0,19.0,1,6,9,1965,empty,empty,brick,ground,empty,1,37.670214,55.78852,1,empty,"Сокольники,Сокольники,Красносельская","9,9,19","walk,walk,walk","Сокольники,ВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Малая Очаковская, 4А.к2",15700000,42.0,15.0,18.0,1,18,21,empty,empty,empty,monolithBrick,empty,empty,empty,37.438691,55.668864,2,1,Озёрная,11,walk,"Очаково-Матвеевское,ЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Днепропетровская, 29",15600000,59.0,6.1,41.0,3,4,9,empty,empty,empty,panel,empty,empty,empty,37.586024,55.61932,1,empty,Южная,5,transport,"Чертаново Центральное,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Милашенкова, 12",16300000,62.7,6.5,44.9,3,2,12,empty,empty,empty,panel,empty,empty,empty,37.582349,55.827808,1,empty,Фонвизинская,6,walk,"Бутырский,СВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Маршала Ерёменко, 5к3",16800000,78.0,17.0,31.0,3,14,14,empty,empty,empty,panel,empty,empty,empty,37.946131,55.71231,1,1,Некрасовка,4,transport,"Некрасовка,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Суздальская, 10 к 3",17600000,71.0,9.5,42.9,3,9,17,empty,empty,empty,panel,empty,empty,empty,37.850083,55.737142,1,1,Новокосино,15,walk,"Новокосино,ВАО",0,1,empty,empty,empty
msk,"Россия, Центральный федеральный округ, г. Москва, Перовское шоссе, д.2к2",17800000,46.0,15.3,21.5,3,23,27,empty,empty,empty,empty,empty,empty,0,37.740588,55.734167,empty,empty,,,,"Нижегородский,ЮВАО",0,1,empty,empty,empty
msk,"Россия, Москва г., проспект Лихачёва, дом 18, корпус 5",18000000,53.1,12.0,empty,1,2,20,empty,empty,empty,monolith,empty,empty,empty,37.652247,55.687721,2,1,"Технопарк,Автозаводская,Крымская","14,6,10","walk,transport,transport","Даниловский,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Вавилова, 17",18000000,55.1,7.7,35.2,2,2,8,empty,empty,empty,stalin,empty,empty,empty,37.580688,55.701861,1,empty,Ленинский проспект,9,walk,"Академический,ЮЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., Московский пос., улица Татьянин Парк, 12к1",18600000,50.3,12.0,30.0,2,8,9,empty,empty,empty,monolithBrick,empty,empty,empty,37.4235,55.657027,empty,1,Говорово,6,walk,"Московский,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Россия, Центральный федеральный округ, г. Москва, ул. Перовское шоссе 2 к 3",19000000,58.3,21.7,22.8,3,15,26,empty,empty,empty,empty,empty,empty,0,37.741962,55.734359,empty,empty,,,,"Нижегородский,ЮВАО",0,1,empty,empty,empty
msk,"Москва, Мичуринский проспект",19052491,42.9,13.3,empty,1,3,23,empty,0,2025,monolith,underground,without,empty,37.4656579325,55.6822842816,1,1,"Озёрная,Мичуринский проспект,Раменки","19,4,5","walk,transport,transport","Очаково-Матвеевское,ЗАО",0,0,empty,empty,empty
msk,"Россия, Москва г., улица Вяземская,  дом 12 корп 1",19600000,82.0,10.0,44.0,3,7,16,empty,empty,empty,panel,empty,empty,empty,37.403297,55.712502,1,1,"Сетунь,Молодёжная,Славянский бульвар","16,8,10","walk,transport,transport","Можайский,ЗАО",0,1,empty,empty,empty
msk,"Москва, Открытое шоссе, 14Д",19795000,51.61,13.8,20.7,2,21,29,empty,1,2023,monolithBrick,empty,empty,empty,37.7408388875,55.8135193514,empty,empty,"Бульвар Рокоссовского,Черкизовская,Локомотив","4,6,6","walk,transport,transport","Богородское,ВАО",0,0,empty,empty,empty
msk,"Россия, Москва г., улица Генерала Глаголева, 7к2",19990000,58.5,10.0,32.9,2,17,17,empty,empty,empty,monolith,empty,empty,1,37.460179,55.780962,1,1,"Народное Ополчение,Полежаевская,Октябрьское поле","4,6,7","transport,transport,transport","Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Профсоюзная, 24к1",20500000,54.5,9.3,32.6,2,5,8,empty,empty,empty,brick,empty,empty,1,37.56423,55.679895,1,empty,Профсоюзная,3,walk,"Академический,ЮЗАО",0,1,empty,empty,empty
msk,"Москва, набережная Марка Шагала",20439984,40.1,13.4,12.2,1,12,17,empty,0,2024,monolithBrick,underground,without,empty,37.6387402023154,55.6897125739815,empty,empty,"Технопарк,ЗИЛ","2,8","transport,transport","Даниловский,ЮАО",0,0,empty,empty,empty
msk,"Москва, Шелепихинская набережная, 40к1",21000000,37.2,13.7,15.7,1,32,43,empty,1,2023,monolith,underground,fine,empty,37.5017472742,55.7670055749,4,2,"Шелепиха,Хорошёвская,Полежаевская","5,6,7","transport,transport,transport","Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, улица Саляма Адиля, 2А",22158500,45.5,empty,empty,1,4,6,empty,1,2023,monolith,empty,without,empty,37.467544456344,55.7733694600172,empty,empty,"Народное Ополчение,Карамышевская,Мнёвники","16,17,5","walk,walk,transport","Хорошево-Мневники,СЗАО",1,0,empty,empty,empty
msk,"Россия, Москва г., улица Красного Маяка, 15",23000000,83.6,10.1,44.7,3,23,25,empty,empty,empty,panel,empty,empty,empty,37.579394,55.607829,2,1,"Пражская,Южная","6,7","transport,transport","Чертаново Центральное,ЮАО",0,1,empty,empty,empty
msk,"Москва, ул. Крузенштерна 12к1",23300000,56.1,12.0,33.0,2,8,27,2023,empty,empty,monolith,multilevel,empty,empty,37.704862,55.751041,2,empty,Авиамоторная,11,walk,"Лефортово,ЮВАО",0,1,empty,empty,empty
msk,"Москва, Сосинская улица, 43",24275000,42.36,14.6,14.8,1,6,13,empty,0,2024,monolith,underground,empty,empty,37.67860466137609,55.72591637028463,1,1,"Дубровка,Пролетарская,Волгоградский проспект","15,15,2","walk,walk,transport","Южнопортовый,ЮВАО",0,0,empty,empty,empty
msk,"Россия, Москва, Рубцовская набережная, 4к1",24500000,58.1,12.7,33.2,2,7,12,2002,empty,empty,panel,ground,empty,empty,37.697388,55.775262,2,empty,"Электрозаводская,Электрозаводская,Бауманская","13,13,15","walk,walk,walk","Басманный,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва г., жилой комплекс Остров, 1-й квартал, к 1",24700000,42.5,18.0,14.0,1,6,21,empty,empty,2023,monolith,empty,fine,empty,37.45389348905851,55.75201456903513,1,1,Мнёвники,3,transport,"Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, Веткина улица",25559400,62.34,empty,27.5,2,30,49,empty,0,2027,empty,empty,empty,empty,37.6217205309,55.802442456,empty,empty,"Марьина Роща,Рижская,Савёловская","17,5,7","walk,transport,transport","Марьина роща,СВАО",0,0,empty,empty,empty
msk,"Москва, Москва, 1-й Сетуньский проезд, вл8",25700000,49.0,10.0,28.0,2,30,41,empty,empty,2024,monolith,underground,without,0,37.5409436098,55.7329833055,2,2,"Кутузовская,Киевская","18,5","walk,transport","Раменки,ЗАО",empty,1,empty,empty,empty
msk,"Москва, Покровское-Стрешнево район, Волоколамское ш., д.71/8, к.1",26800000,73.2,21.2,31.1,2,8,9,2021,empty,empty,monolith,empty,empty,0,37.429007,55.818837,empty,1,"Спартак,Тушинская","6,12","walk,walk","Покровское-Стрешнево,СЗАО",empty,1,empty,empty,empty
msk,"Россия, Москва г., улица Трифоновская, 12",28000000,80.2,8.5,48.1,3,6,14,empty,empty,empty,panel,empty,empty,empty,37.615066,55.788196,1,1,"Достоевская,Марьина Роща,Новослободская","11,4,5","walk,transport,transport","Марьина роща,СВАО",0,1,empty,empty,empty
msk,"Москва, 1-я улица Ямского Поля, 28с3",28499999,53.11,empty,15.8,1,4,21,empty,0,2024,monolith,empty,empty,empty,37.5854233447391,55.7831190790998,empty,empty,"Белорусская,Менделеевская,Савёловская","7,18,18","walk,walk,walk","Беговой,САО",1,0,empty,empty,empty
